timestamp,library_card,accession
4/3/2012 8:15:28,0184,30035497
4/13/2012 14:20:23,0017,30034698
4/12/2012 12:50:17,0023,30034474
4/12/2012 11:09:01,0030,30034011
4/12/2012 11:09:06,0030,30034011
4/12/2012 11:09:06,0030,30034011
4/16/2012 13:02:58,0024,30033971
4/10/2012 12:04:51,0184,30033344
4/23/2012 14:12:59,0100,30032908
4/12/2012 12:54:42,0092,30031165
4/12/2012 12:43:27,0052,30030589
4/11/2012 10:00:22,0044,30028898
4/9/2012 13:05:00,0056,30028484
4/3/2012 8:16:48,0184,30028260
4/16/2012 14:18:41,0037,30027775
4/4/2012 11:46:26,0201,30027585
4/6/2012 14:19:23,0038,30027148
4/11/2012 15:12:37,0221,30026330
4/11/2012 15:12:44,0221,30026330
4/6/2012 13:50:51,1047,30026249
4/6/2012 14:16:39,0017,30025811
4/17/2012 13:00:48,0075,30024764
4/18/2012 12:54:12,0005,30023964
4/12/2012 12:48:05,0084,30023824
4/12/2012 12:44:03,0052,30023675
4/5/2012 13:40:23,0100,30023501
4/18/2012 10:06:02,0184,30022644
4/9/2012 14:43:08,0198,30022495
4/4/2012 11:44:44,  0201,30021059
4/5/2012 11:51:44,0047,30019863
4/10/2012 13:08:35,0043,30019434
4/23/2012 12:56:05,0184,30019400
4/16/2012 13:10:50,0075,30019335
4/3/2012 14:18:06,0125,30019020
4/12/2012 11:10:38,0045,30018972
4/10/2012 13:07:43,0021,30018873
4/11/2012 9:47:11,0103,30018261
4/3/2012 8:11:56,0184,30017081
4/13/2012 14:15:30,0016,30016794
4/3/2012 8:19:35,0184,30016406
4/4/2012 11:45:11,0201,30016398
4/4/2012 11:45:19,0201,30016356
4/3/2012 8:19:28,0184,30016349
4/4/2012 11:45:25,0201,30016331
4/4/2012 11:46:08,0201,30015416
4/4/2012 11:46:31,0201,30015341
4/9/2012 13:14:20,0097,30014807
4/9/2012 13:14:26,0097,30014807
4/4/2012 13:05:54,0200,30013247
4/5/2012 13:05:52,0042,30013106
4/4/2012 10:28:04,0063,30012280
4/5/2012 11:15:03,0030,30011332
4/23/2012 14:09:15,0079,30011233
4/5/2012 11:47:40,0212,30010185
4/3/2012 8:19:48,0184,30009963
4/17/2012 14:14:54,0129,30009930
4/4/2012 11:45:04,0201,30009237
4/16/2012 9:40:47,0170,30007249
4/3/2012 8:16:32,0184,30007116
4/19/2012 11:15:51,0046,30004964
4/3/2012 8:17:00,0184,30004360
4/11/2012 16:51:01,0201,30004139
4/3/2012 8:13:51,0184,30002646
4/5/2012 12:50:20,0084,30002232
4/5/2012 12:50:23,0084,30002232
4/12/2012 12:53:47,0109,30000673
4/16/2012 14:18:11,0079,22236335
4/5/2012 11:14:44,0029,22235030
4/3/2012 8:16:23,0184,22233241
4/4/2012 10:09:17,0119,22232920
4/11/2012 9:26:36,0103,22232508
4/18/2012 12:52:23,0041,22232490
4/5/2012 11:18:09,0050,22232227
4/11/2012 9:59:06,0044,22232219
4/17/2012 13:05:04,0043,22232029
4/18/2012 12:53:30,0005,22232011
4/3/2012 8:14:57,0184,22231815
4/18/2012 10:04:49,0184,22231237
4/4/2012 13:15:19,0201,22230585
4/3/2012 8:16:38,0184,22229488
4/9/2012 11:14:48,0201,22227037
4/5/2012 11:18:17,0050,22225999
4/5/2012 12:50:23,0084,22225502
4/4/2012 12:44:27,0116,22223382
4/4/2012 12:44:32,0116,22223382
4/3/2012 8:21:37,0184,22223044
4/3/2012 8:21:45,0184,22222962
4/3/2012 8:21:04,0184,22222889
4/3/2012 8:20:24,0184,22222806
4/3/2012 8:21:51,0184,22222723
4/3/2012 8:17:57,0184,22222608
4/3/2012 8:17:13,0184,22222459
4/18/2012 8:26:50,0184,22222210
4/18/2012 8:26:54,0184,22222210
4/18/2012 10:05:10,0184,22222046
4/11/2012 9:29:33,0103,22221022
